baculoviridae_odb10	2024-01-08	78a612f186cb5b88ec8c030661e46487	Virus	lineages
bartonella_odb12	2024-11-14	c05b64095ddea665ec83827199952ef8	Prokaryota	lineages
basidiomycota_odb10	2024-01-08	55ee0a0b2ca18812393fd43faf4f1897	Eukaryota	lineages
basidiomycota_odb12	2025-02-25	67faf8fe456f72f5c177f577c256972e	Eukaryota	lineages
bclasvirinae_odb10	2024-01-08	51a9dce485c577e575d411d10c566820	Virus	lineages
betabaculovirus_odb10	2024-01-08	aab73c1e308f8a1cec4f4529b06ee3d4	Virus	lineages
betaherpesvirinae_odb10	2024-01-08	1fd9d15097a377d712c6458451bf65af	Virus	lineages
betaproteobacteria_odb10	2024-01-08	040cf23dfcfc0fa632bd48fde213b61f	Prokaryota	lineages
betaproteobacteria_odb12	2024-11-14	4e4a101df232b4a9702bcef53cce93b5	Prokaryota	lineages
bifidobacteriaceae_odb12	2024-11-14	e4e8126745ba2c2adca18964769d8fb6	Prokaryota	lineages
bifidobacterium_odb12	2024-11-14	ef37463cecf66699ab8a99392e837e5c	Prokaryota	lineages
blautia_odb12	2024-11-14	5923bb4e0f1d70c14ba9257626951cc7	Prokaryota	lineages
boletales_odb10	2024-01-08	7a7b1635d171d069a5525ee24faf8c83	Eukaryota	lineages
boletales_odb12	2025-02-25	406899efabb370022196f9aff8b9b95a	Eukaryota	lineages
bordetella_odb12	2024-11-14	ab9d70fcb74b3d302c85f0eb249a2af3	Prokaryota	lineages
borreliaceae_odb12	2024-11-14	1d14ec3e3c15eebe293c77571e09abaa	Prokaryota	lineages
bosea_odb12	2024-11-14	d4312d60a5850c2dc6d713dbe987280b	Prokaryota	lineages
brachybacterium_odb12	2024-11-14	6eb292ca134b850dfa1dc50ba7e3e160	Prokaryota	lineages
brachycera_odb12	2025-02-25	5f790cd9281135ea4972204a078b81f3	Eukaryota	lineages
brachyspira_odb12	2024-11-14	6ffa016fdde243e4413cad37f75bd7cb	Prokaryota	lineages
bradyrhizobium_odb12	2024-11-14	bdc6fb41ffa8df154657b1b54bd7003a	Prokaryota	lineages
brassicales_odb10	2024-01-08	7f96488b36e2f391dd594a099b31ea24	Eukaryota	lineages
brassicales_odb12	2025-02-25	efd40e461ead1c3988815fc00fe15081	Eukaryota	lineages
brevibacillus_odb12	2024-11-14	6a4ccf3e77a2f4444ab01d1cc6e908f2	Prokaryota	lineages
brevibacterium_odb12	2024-11-14	07eb9a61abef2d7cac3698a4a7f6e162	Prokaryota	lineages
brevundimonas_odb12	2024-11-14	423d2d79a906aadef378eaedd815a0a4	Prokaryota	lineages
buchnera_odb12	2024-11-14	8c2a6b7a2788c409b15ac71c2d8ab003	Prokaryota	lineages
burkholderiaceae_odb12	2024-11-14	ac0a2923282c1fdd1f8cfe65e8a6ea43	Prokaryota	lineages
burkholderiales_odb10	2024-01-08	b41288c7ab665a79a592214850af3dcf	Prokaryota	lineages
burkholderiales_odb12	2024-11-14	e6d58dcf00d98371425c83355d1b8088	Prokaryota	lineages
burkholderia_odb12	2024-11-14	09709013201461ece5307f1f0ce35299	Prokaryota	lineages
butyrivibrio_odb12	2024-11-14	bd7f9c9dea2dda21734b65a1fc065dd1	Prokaryota	lineages
campylobacterales_odb10	2024-01-08	950fa5f90829dfbfe879e71f22d8a6f1	Prokaryota	lineages
campylobacterota_odb12	2024-11-14	e1a74a304481622cf4884620d476938a	Prokaryota	lineages
capnocytophaga_odb12	2024-11-14	1263bb4cfd888db57280fc3709715967	Prokaryota	lineages
capnodiales_odb10	2024-01-08	a1601671360646aa38c968520f81a9bc	Eukaryota	lineages
carnivora_odb10	2024-01-08	a81b85b7d90b046315b8cb1bea8605c1	Eukaryota	lineages
carnivora_odb12	2025-02-25	fb5971d9080ad90f379653db8adbe69f	Eukaryota	lineages
carnobacteriaceae_odb12	2024-11-14	63c7fe7d1a29888d504ad31287d14cb5	Prokaryota	lineages
carnobacterium_odb12	2024-11-14	2f2d3c14e3a4045491542b22d5072a63	Prokaryota	lineages
caulobacteraceae_odb12	2024-11-14	083acbe50314d8db4ac1621522eaa1ce	Prokaryota	lineages
caulobacter_odb12	2024-11-14	f78486cfc3ce1548309b1e2304510ac4	Prokaryota	lineages
cellulomonadaceae_odb12	2024-11-14	b73be45b00cd150b7788dab360b7fa46	Prokaryota	lineages
cellvibrionaceae_odb12	2024-11-14	c860502fe55767977642a0e991c1d86a	Prokaryota	lineages
cellvibrionales_odb10	2024-01-08	4284a714433698dfcf38b7297bc6ef4b	Prokaryota	lineages
cellvibrionales_odb12	2024-11-14	90b5eda18c64babd69427e9d139216a0	Prokaryota	lineages
cetartiodactyla_odb10	2024-01-08	7d348bed34a92a77c86adb4194a4d0cc	Eukaryota	lineages
chaetothyriales_odb10	2024-01-08	721a498d4da22ab75c48a705cb7ffafe	Eukaryota	lineages
chaetothyriales_odb12	2025-02-25	1dfeaf2246f61dc443e8efcd54885662	Eukaryota	lineages
cheoctovirus_odb10	2024-01-08	74dacf2a763c2a462356ded5e79921db	Virus	lineages
chitinophagaceae_odb12	2024-11-14	ed5cfc14cc60dfac8fd16b909bc14201	Prokaryota	lineages
chlamydiae_odb10	2024-01-08	f9a0d5d18b525f5b25ffd28cbc79511a	Prokaryota	lineages
chlamydia_odb12	2024-11-14	36c1eefe649a8e73ebb417f125f35575	Prokaryota	lineages
chlamydiota_odb12	2024-11-14	ff93fa3568eb0be13decf7fbdb466866	Prokaryota	lineages
chlorobi_odb10	2024-01-08	1accab3fc927c6e614d96d3b76eb7d41	Prokaryota	lineages
chlorobiota_odb12	2024-11-14	c1970f966cd1ca1a9e39a62b0b576671	Prokaryota	lineages
chloroflexi_odb10	2024-01-08	9633d49879fba7efe9d59e9ec1f6fb70	Prokaryota	lineages
chloroflexota_odb12	2024-11-14	14a8267cf8157a2dea86beca8307a450	Prokaryota	lineages
chlorophyceae_odb12	2025-02-25	43a023d339fa69eaffe3f8878822cfce	Eukaryota	lineages
chlorophyta_odb10	2024-01-08	7dbcc25dd421be9fbb0f0ae0d7095284	Eukaryota	lineages
chlorophyta_odb12	2025-02-25	b2cfb7693e588afb58bc4fd43c825e57	Eukaryota	lineages
chordopoxvirinae_odb10	2024-01-08	c5ff51b8e86771a94400c0df8f8eb383	Virus	lineages
chromadorea_odb12	2025-02-25	cddf78bd8aa3a233d4b754d6cf0b92df	Eukaryota	lineages
chromatiaceae_odb12	2024-11-14	514c08a2ae13f121ea272259a511706b	Prokaryota	lineages
chromatiales_odb10	2024-01-08	113389b263ee38c451831b513a56ae85	Prokaryota	lineages
chromatiales_odb12	2024-11-14	fc6e5d1bf05a2b3da1378926437482ee	Prokaryota	lineages
chromobacteriaceae_odb12	2024-11-14	56ff409276481bbf923f2b634e853f0c	Prokaryota	lineages
chroococcales_odb10	2024-01-08	319aa6d9e5ce2606aecfc0bce4419eb8	Prokaryota	lineages
chroococcales_odb12	2024-11-14	990c5f134d30f0db9525afd789d379a3	Prokaryota	lineages
chryseobacterium_odb12	2024-11-14	24e86e9b87003eb3e2de79ec186947de	Prokaryota	lineages
chytridiomycota_odb12	2025-02-25	f19768f078d0f26455cb771954fb602f	Eukaryota	lineages
ciliophora_odb12	2025-02-25	f87ad96e74341f9a2870888c60808429	Eukaryota	lineages
citrobacter_odb12	2024-11-14	89fef21d036b7d97682799d638f4b07a	Prokaryota	lineages
clavicipitaceae_odb12	2025-02-25	1d5f16e382585e1679fa366a01976404	Eukaryota	lineages
clostridiaceae_odb12	2024-11-14	050a8f3554686bb4791794c7ab9aad25	Prokaryota	lineages
clostridiales_odb10	2024-01-08	9b90a303dc2395f6197c1d64f03fbfc0	Prokaryota	lineages
clostridia_odb10	2024-01-08	7eeb8a01b7c4643aa9fbbd1fd03c887f	Prokaryota	lineages
clostridia_odb12	2024-11-14	756bcca59f390e6f8d180bfc8597f96b	Prokaryota	lineages
cnidaria_odb12	2025-02-25	da6bfc7199ac9e3bb8da639b30078562	Eukaryota	lineages
coccidia_odb10	2024-01-08	ec804a941baabf38053a0f8b8c7021dd	Eukaryota	lineages
coccidia_odb12	2025-02-25	d6a4d411dcbbb0c1dd67e7d2456de6bb	Eukaryota	lineages
coleoptera_odb12	2025-02-25	fc59372f59a29f9cb3b476627ef6772b	Eukaryota	lineages
collinsella_odb12	2024-11-14	292b763c3ff8c6a6d8ef36d232ac1b8b	Prokaryota	lineages
colwellia_odb12	2024-11-14	aee0bd841404fc112387c60088d2ce3b	Prokaryota	lineages
comamonadaceae_odb12	2024-11-14	ffa5cbfa24a52f1d410a8d12349c11f2	Prokaryota	lineages
comamonas_odb12	2024-11-14	95b1ebfe07d03f10b9cd626b291faf8b	Prokaryota	lineages
cordycipitaceae_odb12	2025-02-25	1ea4f429fdb121211eb15eb6c93e4953	Eukaryota	lineages
